account,symbol,type,time,qty,avg_cost,buy_pwr
1,BTC/USD,crypto,2023-03-21 18:37:10,58,76,500
2,BTC/USD,crypto,2023-03-21 18:37:10,44,39.3,500
1,DOGE/USD,crypto,2023-03-21 18:37:10,25,44.6,500
2,DOGE/USD,crypto,2023-03-21 18:37:10,30,37.2,500
1,AAPL,stock,2023-03-21 18:47:10,83,80.9,500
2,AAPL,stock,2023-03-21 18:47:10,36,72.8,500
1,GOOGL,stock,2023-03-21 18:47:10,40,85.4,500
2,GOOGL,stock,2023-03-21 18:47:10,83,95,500
1,TSLA,stock,2023-03-21 18:47:10,70,58.3,500
2,TSLA,stock,2023-03-21 18:47:10,3,81.5,500
1,BTC/USD,crypto,2023-03-21 18:47:10,53,88.8,500
2,BTC/USD,crypto,2023-03-21 18:47:10,90,35.3,500
1,DOGE/USD,crypto,2023-03-21 18:47:10,81,51.1,500
2,DOGE/USD,crypto,2023-03-21 18:47:10,39,45.1,500
1,AAPL,stock,2023-03-21 18:57:10,56,29.6,500
2,AAPL,stock,2023-03-21 18:57:10,90,19.1,500
1,GOOGL,stock,2023-03-21 18:57:10,40,31.6,500
2,GOOGL,stock,2023-03-21 18:57:10,62,27.6,500
1,TSLA,stock,2023-03-21 18:57:10,86,56.1,500
2,TSLA,stock,2023-03-21 18:57:10,12,97.6,500
1,BTC/USD,crypto,2023-03-21 18:57:10,95,25.8,500
2,BTC/USD,crypto,2023-03-21 18:57:10,31,39.8,500
1,DOGE/USD,crypto,2023-03-21 18:57:10,35,89.7,500
2,DOGE/USD,crypto,2023-03-21 18:57:10,87,9.7,500
1,AAPL,stock,2023-03-21 19:07:10,6,20.4,500
2,AAPL,stock,2023-03-21 19:07:10,32,11.8,500
1,GOOGL,stock,2023-03-21 19:07:10,34,37.6,500
2,GOOGL,stock,2023-03-21 19:07:10,69,65.3,500
1,TSLA,stock,2023-03-21 19:07:10,7,80.3,500
2,TSLA,stock,2023-03-21 19:07:10,75,72.4,500
1,BTC/USD,crypto,2023-03-21 19:07:10,38,20.4,500
2,BTC/USD,crypto,2023-03-21 19:07:10,21,60.8,500
1,DOGE/USD,crypto,2023-03-21 19:07:10,76,90.4,500
2,DOGE/USD,crypto,2023-03-21 19:07:10,34,3.8,500
1,AAPL,stock,2023-03-21 19:17:10,5,36,500
2,AAPL,stock,2023-03-21 19:17:10,19,33.2,500
1,GOOGL,stock,2023-03-21 19:17:10,32,2.8,500
2,GOOGL,stock,2023-03-21 19:17:10,86,31.1,500
1,TSLA,stock,2023-03-21 19:17:10,28,49.5,500
2,TSLA,stock,2023-03-21 19:17:10,68,70.5,500
1,BTC/USD,crypto,2023-03-21 19:17:10,61,89.9,500
2,BTC/USD,crypto,2023-03-21 19:17:10,12,4.9,500
1,DOGE/USD,crypto,2023-03-21 19:17:10,1,1.5,500
2,DOGE/USD,crypto,2023-03-21 19:17:10,35,21.9,500
1,AAPL,stock,2023-03-21 19:27:10,42,47.4,500
2,AAPL,stock,2023-03-21 19:27:10,47,15.4,500
1,GOOGL,stock,2023-03-21 19:27:10,81,51.1,500
2,GOOGL,stock,2023-03-21 19:27:10,25,69.1,500
1,TSLA,stock,2023-03-21 19:27:10,71,68,500
2,TSLA,stock,2023-03-21 19:27:10,77,33.4,500
1,BTC/USD,crypto,2023-03-21 19:27:10,72,1.2,500
2,BTC/USD,crypto,2023-03-21 19:27:10,1,12.8,500
1,DOGE/USD,crypto,2023-03-21 19:27:10,45,40.8,500
2,DOGE/USD,crypto,2023-03-21 19:27:10,75,55.8,500
1,AAPL,stock,2023-03-21 19:37:10,77,76.9,500
2,AAPL,stock,2023-03-21 19:37:10,14,38.1,500
1,GOOGL,stock,2023-03-21 19:37:10,64,64.5,500
2,GOOGL,stock,2023-03-21 19:37:10,69,51,500
1,TSLA,stock,2023-03-21 19:37:10,79,47.2,500
2,TSLA,stock,2023-03-21 19:37:10,59,45,500
1,BTC/USD,crypto,2023-03-21 19:37:10,67,86.3,500
2,BTC/USD,crypto,2023-03-21 19:37:10,29,61.8,500
1,DOGE/USD,crypto,2023-03-21 19:37:10,81,63.5,500
2,DOGE/USD,crypto,2023-03-21 19:37:10,57,44.9,500
1,AAPL,stock,2023-03-21 19:47:10,11,96.2,500
2,AAPL,stock,2023-03-21 19:47:10,18,17,500
1,GOOGL,stock,2023-03-21 19:47:10,13,40.9,500
2,GOOGL,stock,2023-03-21 19:47:10,36,11.8,500
1,TSLA,stock,2023-03-21 19:47:10,65,94.8,500
2,TSLA,stock,2023-03-21 19:47:10,53,82.6,500
1,BTC/USD,crypto,2023-03-21 19:47:10,7,62.5,500
2,BTC/USD,crypto,2023-03-21 19:47:10,49,13.7,500
1,DOGE/USD,crypto,2023-03-21 19:47:10,52,92,500
2,DOGE/USD,crypto,2023-03-21 19:47:10,45,11.6,500
1,AAPL,stock,2023-03-21 19:57:10,76,46.8,500
2,AAPL,stock,2023-03-21 19:57:10,71,64.8,500
1,GOOGL,stock,2023-03-21 19:57:10,62,44.3,500
2,GOOGL,stock,2023-03-21 19:57:10,29,69.9,500
1,TSLA,stock,2023-03-21 19:57:10,35,15.4,500
2,TSLA,stock,2023-03-21 19:57:10,97,26.5,500
1,BTC/USD,crypto,2023-03-21 19:57:10,8,36.9,500
2,BTC/USD,crypto,2023-03-21 19:57:10,60,24,500
1,DOGE/USD,crypto,2023-03-21 19:57:10,89,14.4,500
2,DOGE/USD,crypto,2023-03-21 19:57:10,33,74.4,500
1,AAPL,stock,2023-03-22 13:07:10,94,97.1,500
2,AAPL,stock,2023-03-22 13:07:10,95,9.4,500
1,GOOGL,stock,2023-03-22 13:07:10,13,80.3,500
2,GOOGL,stock,2023-03-22 13:07:10,41,83.8,500
1,TSLA,stock,2023-03-22 13:07:10,53,99.5,500
2,TSLA,stock,2023-03-22 13:07:10,36,12.8,500
1,BTC/USD,crypto,2023-03-22 13:07:10,81,53.3,500
2,BTC/USD,crypto,2023-03-22 13:07:10,89,70.4,500
1,DOGE/USD,crypto,2023-03-22 13:07:10,9,17.3,500
2,DOGE/USD,crypto,2023-03-22 13:07:10,7,5,500
1,AAPL,stock,2023-03-22 13:17:10,13,61.6,500
2,AAPL,stock,2023-03-22 13:17:10,70,49.6,500
1,GOOGL,stock,2023-03-22 13:17:10,60,17.2,500
2,GOOGL,stock,2023-03-22 13:17:10,80,98.6,500
1,TSLA,stock,2023-03-22 13:17:10,18,60.6,500
2,TSLA,stock,2023-03-22 13:17:10,40,95.9,500
1,BTC/USD,crypto,2023-03-22 13:17:10,11,92.9,500
2,BTC/USD,crypto,2023-03-22 13:17:10,43,11.4,500
1,DOGE/USD,crypto,2023-03-22 13:17:10,40,2.8,500
2,DOGE/USD,crypto,2023-03-22 13:17:10,8,29.1,500
1,AAPL,stock,2023-03-22 13:27:10,38,56.2,500
2,AAPL,stock,2023-03-22 13:27:10,9,5.7,500
1,GOOGL,stock,2023-03-22 13:27:10,57,36.8,500
2,GOOGL,stock,2023-03-22 13:27:10,50,26.5,500
1,TSLA,stock,2023-03-22 13:27:10,30,17.6,500
2,TSLA,stock,2023-03-22 13:27:10,51,52.3,500
1,BTC/USD,crypto,2023-03-22 13:27:10,69,33.7,500
2,BTC/USD,crypto,2023-03-22 13:27:10,67,81,500
1,DOGE/USD,crypto,2023-03-22 13:27:10,19,57.2,500
2,DOGE/USD,crypto,2023-03-22 13:27:10,55,85.7,500
1,AAPL,stock,2023-03-22 13:37:10,72,23.1,500
2,AAPL,stock,2023-03-22 13:37:10,22,95.4,500
1,GOOGL,stock,2023-03-22 13:37:10,46,25.1,500
2,GOOGL,stock,2023-03-22 13:37:10,57,91,500
1,TSLA,stock,2023-03-22 13:37:10,10,75.8,500
2,TSLA,stock,2023-03-22 13:37:10,33,84,500
1,BTC/USD,crypto,2023-03-22 13:37:10,51,13,500
2,BTC/USD,crypto,2023-03-22 13:37:10,39,76.9,500
1,DOGE/USD,crypto,2023-03-22 13:37:10,64,94.3,500
2,DOGE/USD,crypto,2023-03-22 13:37:10,48,97.4,500
1,AAPL,stock,2023-03-22 13:47:10,6,64.7,500
2,AAPL,stock,2023-03-22 13:47:10,13,30.8,500
1,GOOGL,stock,2023-03-22 13:47:10,71,96.3,500
2,GOOGL,stock,2023-03-22 13:47:10,98,32.5,500
1,TSLA,stock,2023-03-22 13:47:10,72,61.3,500
2,TSLA,stock,2023-03-22 13:47:10,90,71.1,500
1,BTC/USD,crypto,2023-03-22 13:47:10,32,85.2,500
2,BTC/USD,crypto,2023-03-22 13:47:10,10,24.6,500
1,DOGE/USD,crypto,2023-03-22 13:47:10,52,56.3,500
2,DOGE/USD,crypto,2023-03-22 13:47:10,77,6.2,500
1,AAPL,stock,2023-03-22 13:57:10,67,20,500
2,AAPL,stock,2023-03-22 13:57:10,78,66.1,500
1,GOOGL,stock,2023-03-22 13:57:10,79,86.6,500
2,GOOGL,stock,2023-03-22 13:57:10,64,73.1,500
1,TSLA,stock,2023-03-22 13:57:10,64,93,500
2,TSLA,stock,2023-03-22 13:57:10,14,44.7,500
1,BTC/USD,crypto,2023-03-22 13:57:10,39,76.8,500
2,BTC/USD,crypto,2023-03-22 13:57:10,35,35.2,500
1,DOGE/USD,crypto,2023-03-22 13:57:10,72,11.6,500
2,DOGE/USD,crypto,2023-03-22 13:57:10,68,59.3,500
1,AAPL,stock,2023-03-22 14:07:10,40,53.8,500
2,AAPL,stock,2023-03-22 14:07:10,86,68.4,500
1,GOOGL,stock,2023-03-22 14:07:10,22,89.8,500
2,GOOGL,stock,2023-03-22 14:07:10,38,44.9,500
1,TSLA,stock,2023-03-22 14:07:10,89,1.3,500
2,TSLA,stock,2023-03-22 14:07:10,63,27.5,500
1,BTC/USD,crypto,2023-03-22 14:07:10,14,67.3,500
2,BTC/USD,crypto,2023-03-22 14:07:10,67,26,500
1,DOGE/USD,crypto,2023-03-22 14:07:10,19,44.9,500
2,DOGE/USD,crypto,2023-03-22 14:07:10,25,8.3,500
1,AAPL,stock,2023-03-22 14:17:10,75,57.8,500
2,AAPL,stock,2023-03-22 14:17:10,55,30.7,500
1,GOOGL,stock,2023-03-22 14:17:10,20,66.8,500
2,GOOGL,stock,2023-03-22 14:17:10,37,93.1,500
1,TSLA,stock,2023-03-22 14:17:10,73,34.3,500
2,TSLA,stock,2023-03-22 14:17:10,33,0.5,500
1,BTC/USD,crypto,2023-03-22 14:17:10,52,28.7,500
2,BTC/USD,crypto,2023-03-22 14:17:10,5,11.5,500
1,DOGE/USD,crypto,2023-03-22 14:17:10,18,75.5,500
2,DOGE/USD,crypto,2023-03-22 14:17:10,44,95.1,500
1,AAPL,stock,2023-03-22 14:27:10,75,80.6,500
2,AAPL,stock,2023-03-22 14:27:10,58,88.3,500
1,GOOGL,stock,2023-03-22 14:27:10,27,96.4,500
2,GOOGL,stock,2023-03-22 14:27:10,91,51.2,500
1,TSLA,stock,2023-03-22 14:27:10,95,57.8,500
2,TSLA,stock,2023-03-22 14:27:10,38,54.7,500
1,BTC/USD,crypto,2023-03-22 14:27:10,41,18.2,500
2,BTC/USD,crypto,2023-03-22 14:27:10,15,30.8,500
1,DOGE/USD,crypto,2023-03-22 14:27:10,27,20.6,500
2,DOGE/USD,crypto,2023-03-22 14:27:10,23,72.5,500
1,AAPL,stock,2023-03-22 14:37:10,1,56.3,500
2,AAPL,stock,2023-03-22 14:37:10,55,41.7,500
1,GOOGL,stock,2023-03-22 14:37:10,55,85.9,500
2,GOOGL,stock,2023-03-22 14:37:10,71,49.4,500
1,TSLA,stock,2023-03-22 14:37:10,3,59.6,500
2,TSLA,stock,2023-03-22 14:37:10,77,99.2,500
1,BTC/USD,crypto,2023-03-22 14:37:10,59,76.2,500
2,BTC/USD,crypto,2023-03-22 14:37:10,95,75.4,500
1,DOGE/USD,crypto,2023-03-22 14:37:10,79,99.5,500
2,DOGE/USD,crypto,2023-03-22 14:37:10,17,10.8,500
1,AAPL,stock,2023-03-22 14:47:10,42,51.7,500
2,AAPL,stock,2023-03-22 14:47:10,55,61.2,500
1,GOOGL,stock,2023-03-22 14:47:10,44,28.3,500
2,GOOGL,stock,2023-03-22 14:47:10,26,28.4,500
1,TSLA,stock,2023-03-22 14:47:10,28,17.6,500
2,TSLA,stock,2023-03-22 14:47:10,52,52.4,500
1,BTC/USD,crypto,2023-03-22 14:47:10,22,69.7,500
2,BTC/USD,crypto,2023-03-22 14:47:10,46,77.5,500
1,DOGE/USD,crypto,2023-03-22 14:47:10,45,36.9,500
2,DOGE/USD,crypto,2023-03-22 14:47:10,97,85.3,500
1,AAPL,stock,2023-03-22 14:57:10,81,70.9,500
2,AAPL,stock,2023-03-22 14:57:10,99,79.3,500
1,GOOGL,stock,2023-03-22 14:57:10,79,95.9,500
2,GOOGL,stock,2023-03-22 14:57:10,26,77.7,500
1,TSLA,stock,2023-03-22 14:57:10,39,9.1,500
2,TSLA,stock,2023-03-22 14:57:10,79,56.4,500
1,BTC/USD,crypto,2023-03-22 14:57:10,70,29.4,500
2,BTC/USD,crypto,2023-03-22 14:57:10,36,51.4,500
1,DOGE/USD,crypto,2023-03-22 14:57:10,40,41.8,500
2,DOGE/USD,crypto,2023-03-22 14:57:10,66,32.2,500
1,AAPL,stock,2023-03-22 15:07:10,3,16.8,500
2,AAPL,stock,2023-03-22 15:07:10,39,4.1,500
1,GOOGL,stock,2023-03-22 15:07:10,32,11,500
2,GOOGL,stock,2023-03-22 15:07:10,62,74.4,500
1,TSLA,stock,2023-03-22 15:07:10,11,76.9,500
2,TSLA,stock,2023-03-22 15:07:10,42,10.8,500
1,BTC/USD,crypto,2023-03-22 15:07:10,87,50.8,500
2,BTC/USD,crypto,2023-03-22 15:07:10,27,84.4,500
1,DOGE/USD,crypto,2023-03-22 15:07:10,99,24.6,500
2,DOGE/USD,crypto,2023-03-22 15:07:10,56,42.4,500
1,AAPL,stock,2023-03-22 15:17:10,33,4.9,500
2,AAPL,stock,2023-03-22 15:17:10,80,72.3,500
1,GOOGL,stock,2023-03-22 15:17:10,49,83.5,500
2,GOOGL,stock,2023-03-22 15:17:10,58,39.5,500
1,TSLA,stock,2023-03-22 15:17:10,68,37.2,500
2,TSLA,stock,2023-03-22 15:17:10,9,75,500
1,BTC/USD,crypto,2023-03-22 15:17:10,12,24.3,500
2,BTC/USD,crypto,2023-03-22 15:17:10,23,3.2,500
1,DOGE/USD,crypto,2023-03-22 15:17:10,20,46.1,500
2,DOGE/USD,crypto,2023-03-22 15:17:10,85,13.9,500
1,AAPL,stock,2023-03-22 15:27:10,24,9.5,500
2,AAPL,stock,2023-03-22 15:27:10,91,92.6,500
1,GOOGL,stock,2023-03-22 15:27:10,45,49.9,500
2,GOOGL,stock,2023-03-22 15:27:10,29,11,500
1,TSLA,stock,2023-03-22 15:27:10,66,45,500
2,TSLA,stock,2023-03-22 15:27:10,25,76,500
1,BTC/USD,crypto,2023-03-22 15:27:10,15,23.7,500
2,BTC/USD,crypto,2023-03-22 15:27:10,85,15.3,500
1,DOGE/USD,crypto,2023-03-22 15:27:10,69,79.5,500
2,DOGE/USD,crypto,2023-03-22 15:27:10,33,14.6,500
1,AAPL,stock,2023-03-22 15:37:10,11,75.9,500
2,AAPL,stock,2023-03-22 15:37:10,27,26.8,500
1,GOOGL,stock,2023-03-22 15:37:10,81,80.9,500
2,GOOGL,stock,2023-03-22 15:37:10,15,50.4,500
1,TSLA,stock,2023-03-22 15:37:10,14,44.1,500
2,TSLA,stock,2023-03-22 15:37:10,100,75.3,500
1,BTC/USD,crypto,2023-03-22 15:37:10,79,23.3,500
2,BTC/USD,crypto,2023-03-22 15:37:10,62,17.7,500
1,DOGE/USD,crypto,2023-03-22 15:37:10,27,28.3,500
2,DOGE/USD,crypto,2023-03-22 15:37:10,31,14.3,500
1,AAPL,stock,2023-03-22 15:47:10,73,94.7,500
2,AAPL,stock,2023-03-22 15:47:10,65,29,500
1,GOOGL,stock,2023-03-22 15:47:10,84,48.6,500
2,GOOGL,stock,2023-03-22 15:47:10,35,47.2,500
1,TSLA,stock,2023-03-22 15:47:10,93,13.2,500
2,TSLA,stock,2023-03-22 15:47:10,87,50.2,500
1,BTC/USD,crypto,2023-03-22 15:47:10,57,26.9,500
2,BTC/USD,crypto,2023-03-22 15:47:10,18,84,500
1,DOGE/USD,crypto,2023-03-22 15:47:10,62,58.8,500
2,DOGE/USD,crypto,2023-03-22 15:47:10,52,94.6,500
1,AAPL,stock,2023-03-22 15:57:10,81,82.3,500
2,AAPL,stock,2023-03-22 15:57:10,44,42.3,500
1,GOOGL,stock,2023-03-22 15:57:10,23,68.9,500
2,GOOGL,stock,2023-03-22 15:57:10,65,52.6,500
1,TSLA,stock,2023-03-22 15:57:10,65,92.5,500
2,TSLA,stock,2023-03-22 15:57:10,8,92,500
1,BTC/USD,crypto,2023-03-22 15:57:10,49,77.9,500
2,BTC/USD,crypto,2023-03-22 15:57:10,7,83,500
1,DOGE/USD,crypto,2023-03-22 15:57:10,56,41.9,500
2,DOGE/USD,crypto,2023-03-22 15:57:10,91,17.8,500
1,AAPL,stock,2023-03-22 16:07:10,98,45.3,500
2,AAPL,stock,2023-03-22 16:07:10,43,63.7,500
1,GOOGL,stock,2023-03-22 16:07:10,2,74.9,500
2,GOOGL,stock,2023-03-22 16:07:10,21,91.3,500
1,TSLA,stock,2023-03-22 16:07:10,65,3.2,500
2,TSLA,stock,2023-03-22 16:07:10,86,23.7,500
1,BTC/USD,crypto,2023-03-22 16:07:10,1,67.6,500
2,BTC/USD,crypto,2023-03-22 16:07:10,4,57,500
1,DOGE/USD,crypto,2023-03-22 16:07:10,9,71.6,500
2,DOGE/USD,crypto,2023-03-22 16:07:10,100,3,500
1,AAPL,stock,2023-03-22 16:17:10,79,96.2,500
2,AAPL,stock,2023-03-22 16:17:10,98,17.6,500
1,GOOGL,stock,2023-03-22 16:17:10,68,5.1,500
2,GOOGL,stock,2023-03-22 16:17:10,77,93.3,500
1,TSLA,stock,2023-03-22 16:17:10,81,36.2,500
2,TSLA,stock,2023-03-22 16:17:10,78,11,500
1,BTC/USD,crypto,2023-03-22 16:17:10,9,79.1,500
2,BTC/USD,crypto,2023-03-22 16:17:10,48,28.8,500
1,DOGE/USD,crypto,2023-03-22 16:17:10,17,25.2,500
2,DOGE/USD,crypto,2023-03-22 16:17:10,93,33.2,500
1,AAPL,stock,2023-03-22 16:27:10,66,62.4,500
2,AAPL,stock,2023-03-22 16:27:10,9,31,500
1,GOOGL,stock,2023-03-22 16:27:10,39,90.4,500
2,GOOGL,stock,2023-03-22 16:27:10,22,75.6,500
1,TSLA,stock,2023-03-22 16:27:10,2,10.5,500
2,TSLA,stock,2023-03-22 16:27:10,97,19.9,500
1,BTC/USD,crypto,2023-03-22 16:27:10,14,20.7,500
2,BTC/USD,crypto,2023-03-22 16:27:10,65,95.9,500
1,DOGE/USD,crypto,2023-03-22 16:27:10,65,91.5,500
2,DOGE/USD,crypto,2023-03-22 16:27:10,71,42.6,500
1,AAPL,stock,2023-03-22 16:37:10,66,29.7,500
2,AAPL,stock,2023-03-22 16:37:10,3,10,500
1,GOOGL,stock,2023-03-22 16:37:10,43,11.7,500
2,GOOGL,stock,2023-03-22 16:37:10,59,44,500
1,TSLA,stock,2023-03-22 16:37:10,100,20.1,500
2,TSLA,stock,2023-03-22 16:37:10,23,34.4,500
1,BTC/USD,crypto,2023-03-22 16:37:10,58,54.6,500
2,BTC/USD,crypto,2023-03-22 16:37:10,47,99.3,500
1,DOGE/USD,crypto,2023-03-22 16:37:10,36,89.9,500
2,DOGE/USD,crypto,2023-03-22 16:37:10,66,37,500
1,AAPL,stock,2023-03-22 16:47:10,92,62,500
2,AAPL,stock,2023-03-22 16:47:10,66,73.3,500
1,GOOGL,stock,2023-03-22 16:47:10,66,20.6,500
2,GOOGL,stock,2023-03-22 16:47:10,1,74.5,500
1,TSLA,stock,2023-03-22 16:47:10,29,28.4,500
2,TSLA,stock,2023-03-22 16:47:10,81,45.2,500
1,BTC/USD,crypto,2023-03-22 16:47:10,72,97.5,500
2,BTC/USD,crypto,2023-03-22 16:47:10,98,83,500
1,DOGE/USD,crypto,2023-03-22 16:47:10,84,74.4,500
2,DOGE/USD,crypto,2023-03-22 16:47:10,41,34.1,500
1,AAPL,stock,2023-03-22 16:57:10,51,66.7,500
2,AAPL,stock,2023-03-22 16:57:10,80,51.6,500
1,GOOGL,stock,2023-03-22 16:57:10,4,89,500
2,GOOGL,stock,2023-03-22 16:57:10,55,86.1,500
1,TSLA,stock,2023-03-22 16:57:10,6,79.5,500
2,TSLA,stock,2023-03-22 16:57:10,73,23.8,500
1,BTC/USD,crypto,2023-03-22 16:57:10,35,28.2,500
2,BTC/USD,crypto,2023-03-22 16:57:10,28,30.3,500
1,DOGE/USD,crypto,2023-03-22 16:57:10,23,21.8,500
2,DOGE/USD,crypto,2023-03-22 16:57:10,24,47.9,500
1,AAPL,stock,2023-03-22 17:07:10,94,40.3,500
2,AAPL,stock,2023-03-22 17:07:10,40,97.3,500
1,GOOGL,stock,2023-03-22 17:07:10,21,91,500
2,GOOGL,stock,2023-03-22 17:07:10,71,46.7,500
1,TSLA,stock,2023-03-22 17:07:10,5,18.7,500
2,TSLA,stock,2023-03-22 17:07:10,67,3,500
1,BTC/USD,crypto,2023-03-22 17:07:10,18,58.5,500
2,BTC/USD,crypto,2023-03-22 17:07:10,31,33,500
1,DOGE/USD,crypto,2023-03-22 17:07:10,82,47.1,500
2,DOGE/USD,crypto,2023-03-22 17:07:10,11,64.3,500
1,AAPL,stock,2023-03-22 17:17:10,45,84.1,500
2,AAPL,stock,2023-03-22 17:17:10,62,31,500
1,GOOGL,stock,2023-03-22 17:17:10,76,32.9,500
2,GOOGL,stock,2023-03-22 17:17:10,54,64.7,500
1,TSLA,stock,2023-03-22 17:17:10,79,3.4,500
2,TSLA,stock,2023-03-22 17:17:10,44,57.9,500
1,BTC/USD,crypto,2023-03-22 17:17:10,8,49.9,500
2,BTC/USD,crypto,2023-03-22 17:17:10,62,97.6,500
1,DOGE/USD,crypto,2023-03-22 17:17:10,26,82.5,500
2,DOGE/USD,crypto,2023-03-22 17:17:10,35,59.4,500
1,AAPL,stock,2023-03-22 17:27:10,74,7,500
2,AAPL,stock,2023-03-22 17:27:10,84,34.4,500
1,GOOGL,stock,2023-03-22 17:27:10,26,34.3,500
2,GOOGL,stock,2023-03-22 17:27:10,76,10.2,500
1,TSLA,stock,2023-03-22 17:27:10,95,72.8,500
2,TSLA,stock,2023-03-22 17:27:10,18,54.4,500
1,BTC/USD,crypto,2023-03-22 17:27:10,13,32,500
2,BTC/USD,crypto,2023-03-22 17:27:10,80,95.9,500
1,DOGE/USD,crypto,2023-03-22 17:27:10,6,80.6,500
2,DOGE/USD,crypto,2023-03-22 17:27:10,10,78.1,500
1,AAPL,stock,2023-03-22 17:37:10,20,50.8,500
2,AAPL,stock,2023-03-22 17:37:10,52,45.1,500
1,GOOGL,stock,2023-03-22 17:37:10,91,83.2,500
2,GOOGL,stock,2023-03-22 17:37:10,67,61.8,500
1,TSLA,stock,2023-03-22 17:37:10,11,2.3,500
2,TSLA,stock,2023-03-22 17:37:10,75,62.6,500
1,BTC/USD,crypto,2023-03-22 17:37:10,71,23.4,500
2,BTC/USD,crypto,2023-03-22 17:37:10,33,32.1,500
1,DOGE/USD,crypto,2023-03-22 17:37:10,6,34.8,500
2,DOGE/USD,crypto,2023-03-22 17:37:10,99,16.2,500
1,AAPL,stock,2023-03-22 17:47:10,52,30.4,500
2,AAPL,stock,2023-03-22 17:47:10,12,9,500
1,GOOGL,stock,2023-03-22 17:47:10,23,47.8,500
2,GOOGL,stock,2023-03-22 17:47:10,48,32.4,500
1,TSLA,stock,2023-03-22 17:47:10,37,0.7,500
2,TSLA,stock,2023-03-22 17:47:10,39,17.9,500
1,BTC/USD,crypto,2023-03-22 17:47:10,88,4.3,500
2,BTC/USD,crypto,2023-03-22 17:47:10,58,26.6,500
1,DOGE/USD,crypto,2023-03-22 17:47:10,95,13.8,500
2,DOGE/USD,crypto,2023-03-22 17:47:10,29,63.3,500
1,AAPL,stock,2023-03-22 17:57:10,9,48.2,500
2,AAPL,stock,2023-03-22 17:57:10,68,91.2,500
1,GOOGL,stock,2023-03-22 17:57:10,63,13.2,500
2,GOOGL,stock,2023-03-22 17:57:10,34,68.8,500
1,TSLA,stock,2023-03-22 17:57:10,35,18,500
2,TSLA,stock,2023-03-22 17:57:10,56,2.3,500
1,BTC/USD,crypto,2023-03-22 17:57:10,22,88,500
2,BTC/USD,crypto,2023-03-22 17:57:10,31,36.7,500
1,DOGE/USD,crypto,2023-03-22 17:57:10,2,29.3,500
2,DOGE/USD,crypto,2023-03-22 17:57:10,20,73.4,500
1,AAPL,stock,2023-03-22 18:07:10,76,73.6,500
2,AAPL,stock,2023-03-22 18:07:10,84,67.5,500
1,GOOGL,stock,2023-03-22 18:07:10,50,96.5,500
2,GOOGL,stock,2023-03-22 18:07:10,69,6,500
1,TSLA,stock,2023-03-22 18:07:10,23,75,500
2,TSLA,stock,2023-03-22 18:07:10,99,20.8,500
1,BTC/USD,crypto,2023-03-22 18:07:10,95,79.8,500
2,BTC/USD,crypto,2023-03-22 18:07:10,78,17.7,500
1,DOGE/USD,crypto,2023-03-22 18:07:10,96,10.1,500
2,DOGE/USD,crypto,2023-03-22 18:07:10,51,12,500
1,AAPL,stock,2023-03-22 18:17:10,1,82.6,500
2,AAPL,stock,2023-03-22 18:17:10,44,19.3,500
1,GOOGL,stock,2023-03-22 18:17:10,53,30.5,500
2,GOOGL,stock,2023-03-22 18:17:10,92,9,500
1,TSLA,stock,2023-03-22 18:17:10,97,22.4,500
2,TSLA,stock,2023-03-22 18:17:10,51,1.7,500
1,BTC/USD,crypto,2023-03-22 18:17:10,68,45.5,500
2,BTC/USD,crypto,2023-03-22 18:17:10,98,91.5,500
1,DOGE/USD,crypto,2023-03-22 18:17:10,88,70.9,500
2,DOGE/USD,crypto,2023-03-22 18:17:10,75,66.2,500
1,AAPL,stock,2023-03-22 18:27:10,53,40.6,500
2,AAPL,stock,2023-03-22 18:27:10,49,84.6,500
1,GOOGL,stock,2023-03-22 18:27:10,61,74.8,500
2,GOOGL,stock,2023-03-22 18:27:10,95,37.2,500
1,TSLA,stock,2023-03-22 18:27:10,44,64.1,500
2,TSLA,stock,2023-03-22 18:27:10,80,81.4,500
1,BTC/USD,crypto,2023-03-22 18:27:10,60,3.5,500
2,BTC/USD,crypto,2023-03-22 18:27:10,43,53.9,500
1,DOGE/USD,crypto,2023-03-22 18:27:10,8,51.5,500
2,DOGE/USD,crypto,2023-03-22 18:27:10,2,57.3,500
1,AAPL,stock,2023-03-22 18:37:10,62,52.2,500
2,AAPL,stock,2023-03-22 18:37:10,60,65.7,500
1,GOOGL,stock,2023-03-22 18:37:10,51,62.5,500
2,GOOGL,stock,2023-03-22 18:37:10,35,35.1,500
1,TSLA,stock,2023-03-22 18:37:10,39,15.9,500
2,TSLA,stock,2023-03-22 18:37:10,34,36.6,500
1,BTC/USD,crypto,2023-03-22 18:37:10,63,3.8,500
2,BTC/USD,crypto,2023-03-22 18:37:10,48,86.5,500
1,DOGE/USD,crypto,2023-03-22 18:37:10,56,93.5,500
2,DOGE/USD,crypto,2023-03-22 18:37:10,100,29.9,500
1,AAPL,stock,2023-03-22 18:47:10,7,51.9,500
2,AAPL,stock,2023-03-22 18:47:10,52,62,500
1,GOOGL,stock,2023-03-22 18:47:10,44,81,500
2,GOOGL,stock,2023-03-22 18:47:10,44,59.8,500
1,TSLA,stock,2023-03-22 18:47:10,56,87.1,500
2,TSLA,stock,2023-03-22 18:47:10,9,21.1,500
1,BTC/USD,crypto,2023-03-22 18:47:10,84,89.9,500
